hitID,runID,batchID,ts,tsCorrected,DATE,snr,sig,sigsd,noise,freq,freqsd,slop,burstSlop,motusTagID,port,runLen,motusFilter,datetime,minute,day,month,dayofweek,sig_lag1,sig_lag2,snr_lag1,snr_lag2,sig_roll3,sig_roll5,time_diff,detections_cum,sig_diff,noise_spike,weak_signal,strong_signal
26444307085,702883670,14989130,1697093346,1697093346,2023-10-12,0.450249337,-39.0699,0.6793,-71.0684,3.8878,0.0,0.0003,0.0002,80830,2,179,1,2023-10-12,0,12,10,3,-39.7979,-38.9949,0.324074247,0.462538885,-39.287566666666656,-39.32106,0.0,456,0.7280000000000015,0,0,1
26444307069,702883670,14989130,1697093314,1697093314,2023-10-12,0.45193183,-39.3143,2.0183,-71.7325,3.8923,0.0011,0.0006,0.0003,80830,2,179,1,2023-10-12,0,12,10,3,-39.0699,-39.7979,0.450249337,0.324074247,-39.39403333333332,-39.228300000000004,0.0,457,-0.24440000000000595,0,0,1
26444307507,702883670,14989130,1697094202,1697094202,2023-10-12,0.375473083,-48.927,1.8053,-78.3425,4.2505,0.0016,0.0003,0.0002,80830,2,179,1,2023-10-12,0,12,10,3,-39.3143,-39.0699,0.45193183,0.450249337,-42.43706666666666,-41.2208,0.0,458,-9.612699999999997,0,0,1
26444307524,702883670,14989130,1697094234,1697094234,2023-10-12,0.382100353,-48.0045,1.8306,-77.6898,4.2542,0.0016,0.0003,8.94e-06,80830,2,179,1,2023-10-12,0,12,10,3,-48.927,-39.3143,0.375473083,0.45193183,-45.41526666666666,-43.02272,0.0,459,0.9224999999999994,0,0,1
26444307540,702883670,14989130,1697094265,1697094265,2023-10-12,0.385517883,-48.4097,1.3379,-78.7813,4.287,0.0028,0.0003,8.94e-06,80830,2,179,1,2023-10-12,0,12,10,3,-48.0045,-48.927,0.382100353,0.375473083,-48.44706666666665,-44.74508,0.0,460,-0.40520000000000067,0,0,1
26444306993,702883670,14989130,1697093188,1697093188,2023-10-12,0.324924291,-39.7465,48.5547,-58.8771,3.819,0.146,0.0004,0.0003,80830,2,179,1,2023-10-12,0,12,10,3,-48.4097,-48.0045,0.385517883,0.382100353,-45.38689999999999,-44.8804,0.0,461,8.663200000000003,1,0,1
26444307402,702883670,14989130,1697093980,1697093980,2023-10-12,0.382435643,-48.1644,1.9222,-77.9909,4.2317,0.0042,0.0003,0.0002,80830,2,179,1,2023-10-12,0,12,10,3,-42.4972,-37.9472,0.424592246,0.452840608,-42.86959999999999,-48.20374,0.0,462,-8.417900000000003,0,0,1
26444306686,702883670,14989130,1697092364,1697092364,2023-10-12,0.428727809,-42.5323,1.155,-74.4519,3.897,0.0016,0.0002,8.94e-06,80830,2,179,1,2023-10-12,0,12,10,3,-34.4891,-41.0528,0.488632943,0.43565923,-39.35806666666666,-39.39282,0.0,463,5.632100000000001,0,0,1
26444306269,702883671,14989130,1697091254,1697091254,2023-10-12,0.482149344,-35.2111,6.2572,-67.9947,4.2897,0.0,0.0002,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-39.2768,-40.6088,0.452722398,0.43832763,-38.36556666666666,-41.528760000000005,0.0,464,7.3211999999999975,0,0,1
26444307665,702883673,14989130,1697094519,1697094519,2023-10-12,0.241462693,-61.5151,3.8664,-81.097,4.2862,0.0032,0.0003,0.0003,80830,4,176,1,2023-10-12,0,12,10,3,-41.3511,-41.9319,0.433259323,0.427611022,-48.266033333333326,-44.62088,0.0,465,-26.303999999999995,0,1,1
26444307969,702883671,14989130,1697095248,1697095248,2023-10-12,0.134741373,-70.6321,6.9654,-81.6312,4.628,0.0066,0.0002,-0.0001,80830,1,182,1,2023-10-12,0,12,10,3,-70.3097,-40.8223,0.147649632,0.433435158,-60.58803333333333,-51.72296,0.0,466,-9.116999999999997,1,1,0
26444306083,702883672,14989130,1697090810,1697090810,2023-10-12,0.397540038,-45.9542,47.3336,-76.2776,4.6007,0.0039,0.0003,0.0002,80830,3,183,1,2023-10-12,0,12,10,3,-50.6652,-49.2088,0.353323863,0.366001603,-48.609399999999994,-46.36116,0.0,467,24.677899999999994,1,0,1
26444307014,702883671,14989130,1697093219,1697093219,2023-10-12,0.456747479,-38.1699,0.6781,-70.2618,3.86,0.0016,0.0004,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-34.4973,-33.6383,0.475673129,0.500802111,-35.43516666666666,-36.52374,0.0,468,7.784300000000002,0,0,1
26444306995,702883671,14989130,1697093188,1697093188,2023-10-12,0.45894803,-38.2224,0.8916,-70.6446,3.8665,0.0,0.0005,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-38.1699,-34.4973,0.456747479,0.475673129,-36.96319999999999,-36.32676,0.0,469,-0.05250000000000199,0,0,1
26444306976,702883671,14989130,1697093156,1697093156,2023-10-12,0.46563191,-38.1324,0.7819,-71.3598,3.8735,0.0023,0.0003,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-38.2224,-38.1699,0.45894803,0.456747479,-38.17489999999999,-36.53206,0.0,470,0.09000000000000341,0,0,1
26444306950,702883671,14989130,1697093124,1697093124,2023-10-12,0.464067817,-37.8948,1.0199,-70.7082,3.8772,0.0025,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-38.1324,-38.2224,0.46563191,0.45894803,-38.083199999999984,-37.383359999999996,0.0,471,0.23760000000000048,0,0,1
26444306940,702883671,14989130,1697093093,1697093093,2023-10-12,0.452787091,-37.9473,0.983,-69.3465,3.8803,0.0016,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-37.8948,-38.1324,0.464067817,0.46563191,-37.991499999999995,-38.073359999999994,0.0,472,-0.05250000000000199,0,0,1
26444306931,702883671,14989130,1697093061,1697093061,2023-10-12,0.460094208,-37.4923,0.9628,-69.4423,3.878,0.0,0.0004,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-37.9473,-37.8948,0.452787091,0.464067817,-37.77813333333332,-37.93784,0.0,473,0.4549999999999983,0,0,1
26444307051,702883671,14989130,1697093283,1697093283,2023-10-12,0.468141995,-37.7349,0.7123,-70.9492,3.862,0.002,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-37.4923,-37.9473,0.460094208,0.452787091,-37.72483333333332,-37.840340000000005,0.0,474,-0.24260000000000304,0,0,1
26444306920,702883671,14989130,1697093029,1697093029,2023-10-12,0.465961632,-37.2723,1.0018,-69.7933,3.8577,0.002,0.0006,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-37.7349,-37.4923,0.468141995,0.460094208,-37.49983333333333,-37.668319999999994,0.0,475,0.4626000000000019,0,0,1
26444306895,702883671,14989130,1697092966,1697092966,2023-10-12,0.460255848,-37.1548,1.1029,-68.8378,3.807,0.0036,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-37.2723,-37.7349,0.465961632,0.468141995,-37.38733333333332,-37.520320000000005,0.0,476,0.11749999999999972,0,0,1
26444306883,702883671,14989130,1697092934,1697092934,2023-10-12,0.457312763,-38.0821,1.5394,-70.1732,3.7895,0.003,0.0004,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-37.1548,-37.2723,0.460255848,0.465961632,-37.503066666666655,-37.54728,0.0,477,-0.9272999999999954,0,0,1
26444306875,702883671,14989130,1697092902,1697092902,2023-10-12,0.454487844,-38.5646,1.5203,-70.6943,3.8022,0.0032,0.0006,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-38.0821,-37.1548,0.457312763,0.460255848,-37.933833333333325,-37.761739999999996,0.0,478,-0.4825000000000017,0,0,1
26444306596,702883670,14989130,1697092110,1697092110,2023-10-12,0.430074577,-41.5499,0.7959,-72.9041,3.9022,0.002,0.0003,8.94e-06,80830,2,179,1,2023-10-12,0,12,10,3,-39.2875,-38.203,0.447475934,0.467660104,-39.68013333333332,-39.1764,0.0,479,-2.9853000000000023,0,0,1
26444306860,702883671,14989130,1697092871,1697092871,2023-10-12,0.458615796,-38.6047,1.2789,-71.3074,3.814,0.0037,0.0002,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-38.5646,-38.0821,0.454487844,0.457312763,-38.417133333333325,-37.935700000000004,0.0,480,2.9452,0,0,1
26444306836,702883671,14989130,1697092807,1697092807,2023-10-12,0.447191894,-38.8398,1.1288,-70.2591,3.8395,0.0023,0.0003,-0.0001,80830,1,182,1,2023-10-12,0,12,10,3,-38.6823,-38.6047,0.459761767,0.458615796,-38.70893333333333,-38.5547,0.0,481,-0.23509999999999565,0,0,1
26444306830,702883671,14989130,1697092776,1697092776,2023-10-12,0.454679917,-38.2698,1.0481,-70.1786,3.854,0.0011,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-38.8398,-38.6823,0.447191894,0.459761767,-38.59729999999999,-38.59224,0.0,482,0.5700000000000003,0,0,1
26444306906,702883671,14989130,1697092997,1697092997,2023-10-12,0.474849061,-37.2624,0.8053,-70.9556,3.8283,0.003,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-38.2698,-38.8398,0.454679917,0.447191894,-38.12399999999999,-38.3318,0.0,483,1.007399999999997,0,0,1
26444307071,702883671,14989130,1697093314,1697093314,2023-10-12,0.464232831,-37.7748,1.1907,-70.506,3.866,0.0028,0.0003,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-37.2624,-38.2698,0.474849061,0.454679917,-37.768999999999984,-38.16582,0.0,484,-0.5123999999999995,0,0,1
26444307087,702883671,14989130,1697093346,1697093346,2023-10-12,0.45772383,-38.1571,1.477,-70.3647,3.86,0.0023,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-37.7748,-37.2624,0.464232831,0.474849061,-37.73143333333332,-38.06078,0.0,485,-0.38230000000000075,0,0,1
26444307106,702883671,14989130,1697093378,1697093378,2023-10-12,0.456817519,-38.2099,0.7761,-70.3445,3.8545,0.0,0.0005,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-38.1571,-37.7748,0.45772383,0.464232831,-38.04726666666666,-37.934799999999996,0.0,486,-0.05279999999999774,0,0,1
26444307374,702883671,14989130,1697093917,1697093917,2023-10-12,0.423009955,-43.5103,3.7242,-75.4091,4.1295,0.0093,0.0002,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-38.2099,-38.1571,0.456817519,0.45772383,-39.959099999999985,-38.982899999999994,0.0,487,-5.300400000000003,1,0,1
26444307360,702883671,14989130,1697093885,1697093885,2023-10-12,0.441219242,-39.8081,24.3343,-71.241,4.1165,0.0055,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-43.5103,-38.2099,0.423009955,0.456817519,-40.50943333333333,-39.49204,0.0,488,3.7021999999999977,1,0,1
26444307343,702883671,14989130,1697093853,1697093853,2023-10-12,0.448693053,-39.2068,15.8861,-71.1161,4.1733,0.0151,0.0002,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-39.8081,-43.5103,0.441219242,0.423009955,-40.84173333333333,-39.77844,0.0,489,0.6013000000000019,1,0,1
26444307326,702883671,14989130,1697093822,1697093822,2023-10-12,0.45619785,-38.3281,6.653,-70.4817,4.0328,0.005,0.0006,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-39.2068,-39.8081,0.448693053,0.441219242,-39.11433333333333,-39.81264,0.0,490,0.878700000000002,0,0,1
26444307312,702883671,14989130,1697093790,1697093790,2023-10-12,0.431842749,-42.5735,44.8779,-74.9326,4.0583,0.0048,0.0005,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-38.3281,-39.2068,0.45619785,0.448693053,-40.03613333333332,-40.685359999999996,0.0,491,-4.245400000000004,1,0,1
26444307295,702883671,14989130,1697093758,1697093758,2023-10-12,0.465275445,-38.6739,2.6494,-72.3249,4.0065,0.0023,0.0002,-0.0001,80830,1,182,1,2023-10-12,0,12,10,3,-42.5735,-38.3281,0.431842749,0.45619785,-39.85849999999999,-39.71808,0.0,492,3.8995999999999995,0,0,1
26444306055,702883672,14989130,1697090747,1697090747,2023-10-12,0.475673129,-34.4973,0.9968,-65.7935,4.4837,0.0098,0.0003,0.0002,80830,3,183,1,2023-10-12,0,12,10,3,-33.6383,-37.1059,0.500802111,0.4640509,-35.080499999999994,-37.31078,0.0,493,4.1766000000000005,0,0,1
26444306846,702883671,14989130,1697092839,1697092839,2023-10-12,0.459761767,-38.6823,1.2415,-71.6023,3.8258,0.0034,0.0002,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-38.6047,-38.5646,0.458615796,0.454487844,-38.61719999999999,-38.2177,0.0,494,-4.184999999999995,0,0,1
26444307280,702883671,14989130,1697093726,1697093726,2023-10-12,0.45635664,-37.6672,1.3808,-69.2866,3.9987,0.0028,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-38.719,-38.6739,0.346669141,0.465275445,-38.35336666666666,-39.19234,0.0,495,1.0150999999999968,0,0,1
26444307434,702883671,14989130,1697094043,1697094043,2023-10-12,0.443719117,-39.8296,1.5965,-71.5998,4.2165,0.0023,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-41.7797,-37.6672,0.428502839,0.45635664,-39.75883333333332,-39.33388,0.0,496,-2.162399999999998,0,0,1
26444307498,702883671,14989130,1697094170,1697094170,2023-10-12,0.450960579,-38.9583,3.178,-70.9572,4.1857,0.0084,0.0006,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-39.8296,-41.7797,0.443719117,0.428502839,-40.18919999999999,-39.39076,0.0,497,0.871299999999998,0,0,1
26444307482,702883671,14989130,1697094139,1697094139,2023-10-12,0.451489715,-40.4613,7.2553,-73.7658,4.1935,0.0057,0.0002,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-38.9583,-39.8296,0.450960579,0.443719117,-39.749733333333324,-39.73922,0.0,498,-1.5030000000000001,1,0,1
26444307466,702883671,14989130,1697094107,1697094107,2023-10-12,0.454724114,-39.288,18.3876,-72.0516,4.2068,0.0036,0.0002,-0.0001,80830,1,182,1,2023-10-12,0,12,10,3,-40.4613,-38.9583,0.451489715,0.450960579,-39.56919999999999,-40.06338,0.0,499,1.1733000000000047,1,0,1
26444307451,702883671,14989130,1697094075,1697094075,2023-10-12,0.497201308,-32.3289,25.8278,-64.2979,4.2,0.0057,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-39.288,-40.4613,0.454724114,0.451489715,-37.359399999999994,-38.17322,0.0,500,6.959099999999999,1,0,1
26444307570,702883671,14989130,1697094329,1697094329,2023-10-12,0.491993403,-34.6524,0.6609,-68.2125,4.2095,0.0039,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-32.3289,-39.288,0.497201308,0.454724114,-35.423099999999984,-37.13778,0.0,501,-2.323500000000003,0,0,1
26444307731,702883671,14989130,1697094646,1697094646,2023-10-12,0.448703223,-39.1182,5.209,-70.9567,4.2205,0.0028,0.0004,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-34.6524,-32.3289,0.491993403,0.497201308,-35.366499999999995,-37.169760000000004,0.0,502,-4.4658000000000015,0,0,1
26444307744,702883671,14989130,1697094677,1697094677,2023-10-12,0.459150121,-37.7325,0.3948,-69.7652,4.2245,0.0023,0.0004,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-39.1182,-34.6524,0.448703223,0.491993403,-37.16769999999999,-36.623999999999995,0.0,503,1.3857,0,0,1
26444307760,702883671,14989130,1697094709,1697094709,2023-10-12,0.433435158,-40.8223,1.1457,-72.0523,4.2142,0.0045,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-37.7325,-39.1182,0.459150121,0.448703223,-39.22433333333333,-36.93086,0.0,504,-3.0897999999999968,0,0,1
26444307977,702883671,14989130,1697095280,1697095280,2023-10-12,0.147649632,-70.3097,18.7932,-82.4892,4.738,0.005,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-40.8223,-37.7325,0.433435158,0.459150121,-49.62149999999999,-44.52702,0.0,505,-29.487400000000008,1,1,0
26444307247,702883671,14989130,1697093663,1697093663,2023-10-12,0.459727567,-37.2473,1.1437,-68.9417,3.9815,0.0037,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-48.1063,-46.8744,0.381390391,0.386548254,-44.07599999999999,-51.796440000000004,0.0,506,33.062400000000004,0,0,1
26444307961,702883671,14989130,1697095216,1697095216,2023-10-12,0.139132143,-70.5433,5.0387,-81.9444,4.728,0.0042,0.0003,0.0001,80830,1,182,1,2023-10-12,0,12,10,3,-70.6321,-70.3097,0.134741373,0.147649632,-70.49503333333332,-58.007979999999996,0.0,507,-33.296,0,1,0
26444307945,702883671,14989130,1697095153,1697095153,2023-10-12,0.248894788,-61.4021,4.1948,-81.749,4.7642,0.0048,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-70.5433,-70.6321,0.139132143,0.134741373,-67.52583333333332,-62.7419,0.0,508,9.141200000000005,0,1,1
26444307934,702883671,14989130,1697095121,1697095121,2023-10-12,0.247027193,-61.5297,72.3748,-81.7157,4.648,0.005,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-61.4021,-70.5433,0.248894788,0.139132143,-64.49169999999998,-66.88338,0.0,509,-0.12760000000000105,1,1,1
26444307923,702883671,14989130,1697095089,1697095089,2023-10-12,0.246189883,-61.5296,1.6512,-81.6248,4.3403,0.0023,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-61.5297,-61.4021,0.247027193,0.248894788,-61.487133333333325,-65.12736,0.0,510,9.999999999621423e-05,0,1,1
26444307914,702883671,14989130,1697095058,1697095058,2023-10-12,0.256933725,-61.0423,32.5382,-82.1492,4.3567,0.0045,0.0004,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-61.5296,-61.5297,0.246189883,0.247027193,-61.36719999999999,-63.2094,0.0,511,0.48730000000000473,1,1,1
26444307901,702883671,14989130,1697095026,1697095026,2023-10-12,0.449479005,-39.5671,1.4759,-71.8721,4.2905,0.0016,0.0006,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-61.0423,-61.5296,0.256933725,0.246189883,-54.04633333333333,-57.014160000000004,0.0,512,21.475199999999994,0,0,1
26444307886,702883671,14989130,1697094994,1697094994,2023-10-12,0.387302784,-48.267,30.4485,-78.7779,4.2365,0.0039,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-39.5671,-61.0423,0.449479005,0.256933725,-49.62546666666666,-54.38714,0.0,513,-8.6999,1,0,1
26444307872,702883671,14989130,1697094963,1697094963,2023-10-12,0.457865111,-39.3623,0.9841,-72.6061,4.2188,0.0036,0.0002,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-48.267,-39.5671,0.387302784,0.449479005,-42.398799999999994,-49.95366,0.0,514,8.904700000000005,0,0,1
26444307862,702883671,14989130,1697094931,1697094931,2023-10-12,0.491117114,-32.9091,2.3093,-64.6693,4.124,0.0101,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-39.3623,-48.267,0.457865111,0.387302784,-40.179466666666656,-44.229560000000006,0.0,515,6.453199999999995,0,0,1
26444307848,702883671,14989130,1697094899,1697094899,2023-10-12,0.488960754,-32.9953,11.095,-64.5651,4.1753,0.0101,0.0002,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-32.9091,-39.3623,0.491117114,0.457865111,-35.08889999999999,-38.62016,0.0,516,-0.08619999999999806,0,0,1
26444307833,702883671,14989130,1697094868,1697094868,2023-10-12,0.461740248,-37.4266,2.3783,-69.5326,4.2,0.0028,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-32.9953,-32.9091,0.488960754,0.491117114,-34.443666666666665,-38.192060000000005,0.0,517,-4.4313,0,0,1
26444307819,702883671,14989130,1697094836,1697094836,2023-10-12,0.452820713,-39.0048,1.196,-71.2834,4.22,0.0036,0.0006,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-37.4266,-32.9953,0.461740248,0.488960754,-36.47556666666666,-36.339620000000004,0.0,518,-1.5782000000000025,0,0,1
26444307806,702883671,14989130,1697094804,1697094804,2023-10-12,0.460551641,-37.8368,4.4598,-70.1398,4.2298,0.0039,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-39.0048,-37.4266,0.452820713,0.461740248,-38.08939999999999,-36.03452,0.0,519,1.1680000000000064,0,0,1
26444307791,702883671,14989130,1697094772,1697094772,2023-10-12,0.467660104,-38.203,5.2164,-71.7643,4.2255,0.0036,0.0002,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-37.8368,-39.0048,0.460551641,0.452820713,-38.34819999999999,-37.093300000000006,0.0,520,-0.3662000000000063,0,0,1
26444307775,702883671,14989130,1697094741,1697094741,2023-10-12,0.447475934,-39.2875,0.5092,-71.1055,4.2562,0.0028,0.0002,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-38.203,-37.8368,0.467660104,0.460551641,-38.44243333333333,-38.35174,0.0,521,-1.0844999999999985,0,0,1
26444307419,702883671,14989130,1697094012,1697094012,2023-10-12,0.428502839,-41.7797,1.4465,-73.1057,4.1895,0.0057,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-37.6672,-38.719,0.45635664,0.346669141,-39.388633333333324,-39.88266,0.0,522,-2.492199999999997,0,0,1
26444306257,702883671,14989130,1697091223,1697091223,2023-10-12,0.500802111,-33.6383,3.2986,-67.3847,4.2905,0.0023,0.0003,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-37.1059,-39.2073,0.4640509,0.446345004,-36.650499999999994,-38.79528,0.0,523,8.141399999999997,0,0,1
26444305982,702883671,14989130,1697090589,1697090589,2023-10-12,0.485249105,-35.2993,2.0274,-68.5755,4.628,0.0023,0.0002,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-34.5921,-35.6696,0.490076329,0.470808069,-35.18699999999999,-36.47054000000001,0.0,524,-1.6610000000000014,0,0,1
26444307230,702883671,14989130,1697093631,1697093631,2023-10-12,0.485270736,-34.5424,0.9475,-67.1079,3.9442,0.0011,0.0006,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-46.0815,-36.6312,0.401462784,0.379906794,-39.08503333333332,-39.6185,0.0,525,0.7569000000000017,0,0,1
26444306096,702883671,14989130,1697090842,1697090842,2023-10-12,0.472816707,-35.2499,0.8222,-66.8646,4.4757,0.0078,0.0004,0.0002,80830,1,182,1,2023-10-12,0,12,10,3,-37.2288,-34.5424,0.462132037,0.485270736,-35.67369999999999,-37.94676,0.0,526,-0.707499999999996,0,0,1
26444306231,702883671,14989130,1697091159,1697091159,2023-10-12,0.475501528,-34.9873,1.0039,-66.7062,4.2743,0.0023,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-35.2499,-37.2288,0.472816707,0.462132037,-35.821999999999996,-37.61798,0.0,527,0.26259999999999906,0,0,1
26444305924,702883671,14989130,1697090462,1697090462,2023-10-12,0.470769134,-35.2617,2.209,-66.6282,4.3308,0.0023,0.0003,8.94e-06,80830,1,182,1,2023-10-12,0,12,10,3,-34.9873,-35.2499,0.475501528,0.472816707,-35.166299999999985,-35.45402,0.0,528,-0.2744,0,0,1
26444305907,702883672,14989130,1697090430,1697090430,2023-10-12,0.391186052,-46.6097,1.363,-76.5582,4.286,0.0016,0.0003,0.0002,80830,3,183,1,2023-10-12,0,12,10,3,-35.2617,-34.9873,0.470769134,0.475501528,-38.95289999999999,-37.86747999999999,0.0,529,-11.347999999999999,0,0,1
26444306188,702883672,14989130,1697091064,1697091064,2023-10-12,0.404990982,-44.6014,2.606,-74.9592,4.2542,0.0,0.0003,0.0002,80830,3,183,1,2023-10-12,0,12,10,3,-46.6097,-35.2617,0.391186052,0.470769134,-42.15759999999998,-39.342,0.0,530,2.0082999999999984,0,0,1
26444306173,702883672,14989130,1697091032,1697091032,2023-10-12,0.370881613,-49.3047,1.2786,-78.3711,4.3055,0.0016,0.0004,0.0003,80830,3,183,1,2023-10-12,0,12,10,3,-44.6014,-46.6097,0.404990982,0.391186052,-46.838599999999985,-42.15296,0.0,531,-4.703299999999999,0,0,1
26444306161,702883672,14989130,1697091001,1697091001,2023-10-12,0.341494107,-52.2774,11.9925,-79.3879,4.3403,0.0016,0.0003,0.0003,80830,3,183,1,2023-10-12,0,12,10,3,-49.3047,-44.6014,0.370881613,0.404990982,-48.727833333333315,-45.61098,0.0,532,-2.9727000000000032,1,0,1
26444306148,702883672,14989130,1697090969,1697090969,2023-10-12,0.372143895,-49.2528,34.8421,-78.446,4.3727,0.0032,0.0003,0.0002,80830,3,183,1,2023-10-12,0,12,10,3,-52.2774,-49.3047,0.341494107,0.370881613,-50.278299999999994,-48.4092,0.0,533,3.0245999999999995,1,0,1
26444306135,702883672,14989130,1697090937,1697090937,2023-10-12,0.414299588,-44.2663,2.7021,-75.5784,4.4623,0.0045,0.0002,0.0002,80830,3,183,1,2023-10-12,0,12,10,3,-49.2528,-52.2774,0.372143895,0.341494107,-48.598833333333324,-47.94052000000001,0.0,534,4.9864999999999995,0,0,1
26444306122,702883672,14989130,1697090906,1697090906,2023-10-12,0.432493915,-41.7113,55.9169,-73.4993,4.4932,0.005,0.0002,8.94e-06,80830,3,183,1,2023-10-12,0,12,10,3,-44.2663,-49.2528,0.414299588,0.372143895,-45.07679999999999,-47.3625,0.0,535,2.5549999999999997,1,0,1
26444306112,702883672,14989130,1697090874,1697090874,2023-10-12,0.366001603,-49.2088,14.0961,-77.6166,4.4275,0.0062,0.0003,8.94e-06,80830,3,183,1,2023-10-12,0,12,10,3,-41.7113,-44.2663,0.432493915,0.414299588,-45.06213333333332,-47.34332,0.0,536,-7.497499999999995,0,0,1
26444307248,702883673,14989130,1697093663,1697093663,2023-10-12,0.401462784,-46.0815,2.4347,-76.9902,4.1247,0.0071,0.0001,0.0003,80830,4,176,1,2023-10-12,0,12,10,3,-36.6312,-41.5499,0.379906794,0.430074577,-41.420866666666655,-40.35062,0.0,537,3.127299999999998,0,0,1
26444306097,702883672,14989130,1697090842,1697090842,2023-10-12,0.353323863,-50.6652,3.7585,-78.3471,4.501,0.0073,0.0002,0.0002,80830,3,183,1,2023-10-12,0,12,10,3,-49.2088,-41.7113,0.366001603,0.432493915,-47.19509999999999,-47.02088,0.0,538,-4.5837,0,0,1
26444305909,702883671,14989130,1697090430,1697090430,2023-10-12,0.479482385,-34.7699,0.8194,-66.7987,4.2817,0.0016,0.0004,0.0003,80830,1,182,1,2023-10-12,0,12,10,3,-45.9542,-50.6652,0.397540038,0.353323863,-43.79643333333333,-44.461879999999994,0.0,539,15.895299999999999,0,0,1
26444306069,702883672,14989130,1697090779,1697090779,2023-10-12,0.355635098,-50.4597,1.3299,-78.3092,4.493,0.0023,0.0003,0.0002,80830,3,183,1,2023-10-12,0,12,10,3,-34.7699,-45.9542,0.479482385,0.397540038,-43.72793333333332,-46.21156,0.0,540,-15.689799999999998,0,0,1
26444306040,702883672,14989130,1697090715,1697090715,2023-10-12,0.367201902,-49.4981,6.6,-78.221,4.6325,0.0039,0.0006,0.0003,80830,3,183,1,2023-10-12,0,12,10,3,-50.4597,-34.7699,0.355635098,0.479482385,-44.909233333333326,-46.26942,0.0,541,0.9615999999999971,1,0,1
26444306025,702883672,14989130,1697090684,1697090684,2023-10-12,0.371870716,-49.0324,12.1852,-78.061,4.6505,0.0,0.0006,0.0003,80830,3,183,1,2023-10-12,0,12,10,3,-49.4981,-50.4597,0.367201902,0.355635098,-49.66339999999999,-45.942859999999996,0.0,542,0.4656999999999982,1,0,1
